customer_id,country,industry,subscription_type,customer_segment,behavioral_segment,profitability_tier,churn_risk_level,customer_value_tier,signup_cohort
CUST_000935,USA,Healthcare,Professional,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2023-11
CUST_000936,Australia,Finance,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2023-11
CUST_000937,Germany,Finance,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2023-11
CUST_000938,Canada,Energy,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000939,France,Healthcare,Professional,Champions,VIP Elite,High Profit,Low,Gold,2023-11
CUST_000940,USA,Consulting,Professional,Champions,VIP Elite,High Profit,Low,Platinum,2023-11
CUST_000941,Canada,Technology,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Platinum,2023-11
CUST_000942,France,Finance,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2023-11
CUST_000943,USA,Media,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000944,USA,Healthcare,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000945,Canada,Retail,Premium,At Risk,VIP Elite,High Profit,Low,Platinum,2023-11
CUST_000946,USA,Energy,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000947,Australia,Energy,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000948,Germany,Manufacturing,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000949,France,Healthcare,Basic,Lost,Engaged Regulars,Medium Profit,Low,Silver,2023-11
CUST_000950,UK,Consulting,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Platinum,2023-11
CUST_000951,Germany,Real Estate,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000952,Australia,Education,Basic,Hibernating,Engaged Regulars,Loss-Making,High,Bronze,2023-11
CUST_000953,Canada,Healthcare,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000954,India,Consulting,Basic,At Risk,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000955,UK,Healthcare,Basic,Lost,Engaged Regulars,Medium Profit,Low,Silver,2023-11
CUST_000956,UK,Finance,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Platinum,2023-11
CUST_000957,Singapore,Healthcare,Basic,At Risk,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000958,UK,Healthcare,Professional,Loyal Customers,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000959,Brazil,Media,Professional,Loyal Customers,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000960,UK,Manufacturing,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000961,Canada,Energy,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000962,France,Education,Basic,Promising,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000963,Australia,Education,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000964,France,Technology,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000965,France,Real Estate,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000966,France,Manufacturing,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000967,Germany,Finance,Professional,Loyal Customers,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000968,Canada,Healthcare,Enterprise,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2023-11
CUST_000969,USA,Education,Enterprise,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2023-11
CUST_000970,Germany,Media,Basic,At Risk,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000971,USA,Consulting,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000972,Australia,Technology,Professional,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2023-11
CUST_000973,Australia,Energy,Professional,Loyal Customers,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000974,UK,Energy,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000975,UK,Real Estate,Professional,Champions,VIP Elite,High Profit,Low,Gold,2023-11
CUST_000976,USA,Retail,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000977,France,Healthcare,Professional,Champions,VIP Elite,High Profit,Low,Gold,2023-11
CUST_000978,Singapore,Technology,Premium,Hibernating,Engaged Regulars,High Profit,High,Platinum,2023-11
CUST_000979,France,Energy,Professional,Loyal Customers,VIP Elite,High Profit,Low,Gold,2023-11
CUST_000980,France,Consulting,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2023-11
CUST_000981,USA,Real Estate,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000982,Japan,Finance,Basic,Lost,Engaged Regulars,High Profit,High,Silver,2023-11
CUST_000983,France,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2023-11
CUST_000984,USA,Media,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000985,UK,Media,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2023-11
CUST_000986,USA,Finance,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2023-11
CUST_000987,USA,Manufacturing,Professional,Hibernating,Engaged Regulars,Medium Profit,High,Silver,2023-11
CUST_000988,USA,Healthcare,Premium,Champions,VIP Elite,High Profit,Low,Platinum,2023-11
CUST_000989,USA,Energy,Professional,Hibernating,Engaged Regulars,Medium Profit,High,Silver,2023-11
CUST_000990,Japan,Education,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2023-11
CUST_000991,USA,Energy,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2023-12
CUST_000992,Germany,Technology,Professional,At Risk,Engaged Regulars,High Profit,High,Gold,2023-12
CUST_000993,USA,Consulting,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2023-12
CUST_000994,Canada,Media,Professional,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2023-12
CUST_000995,UK,Finance,Professional,Lost,Engaged Regulars,Medium Profit,High,Silver,2023-12
CUST_000996,Australia,Consulting,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2023-12
CUST_000997,France,Healthcare,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2023-12
CUST_000998,Australia,Consulting,Professional,Champions,VIP Elite,High Profit,Low,Gold,2023-12
CUST_000999,India,Manufacturing,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2023-12
CUST_001000,USA,Education,Basic,Lost,Engaged Regulars,High Profit,High,Silver,2023-12
CUST_001001,USA,Manufacturing,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2023-12
CUST_001002,Brazil,Real Estate,Basic,At Risk,Engaged Regulars,High Profit,Low,Silver,2023-12
CUST_001003,USA,Real Estate,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2023-12
CUST_001004,UK,Manufacturing,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Platinum,2023-12
CUST_001005,USA,Consulting,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2023-12
CUST_001006,USA,Media,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2023-12
CUST_001007,Brazil,Education,Basic,Lost,Engaged Regulars,High Profit,High,Silver,2023-12
CUST_001008,Germany,Technology,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2023-12
CUST_001009,UK,Manufacturing,Enterprise,Hibernating,Engaged Regulars,High Profit,High,Gold,2023-12
CUST_001010,USA,Technology,Professional,At Risk,Engaged Regulars,High Profit,High,Gold,2023-12
CUST_001011,India,Manufacturing,Professional,Loyal Customers,Engaged Regulars,High Profit,Low,Gold,2023-12
CUST_001012,India,Real Estate,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2023-12
CUST_001013,UK,Healthcare,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2023-12
CUST_001014,Canada,Retail,Premium,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2023-12
CUST_001015,USA,Real Estate,Professional,Loyal Customers,Engaged Regulars,High Profit,Low,Gold,2023-12
CUST_001016,USA,Education,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2023-12
CUST_001017,Germany,Media,Premium,At Risk,VIP Elite,High Profit,Low,Platinum,2023-12
CUST_001018,France,Healthcare,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2023-12
CUST_001019,USA,Retail,Basic,Promising,Engaged Regulars,High Profit,Low,Gold,2023-12
CUST_001020,USA,Media,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2023-12
CUST_001021,Japan,Energy,Professional,Loyal Customers,Engaged Regulars,High Profit,Low,Gold,2023-12
CUST_001022,Germany,Technology,Basic,Lost,Engaged Regulars,High Profit,High,Silver,2023-12
CUST_001023,Japan,Finance,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2023-12
CUST_001024,USA,Energy,Professional,Champions,VIP Elite,High Profit,Low,Gold,2023-12
CUST_001025,Germany,Energy,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2023-12
CUST_001026,Germany,Technology,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2023-12
CUST_001027,USA,Retail,Premium,Champions,VIP Elite,High Profit,Low,Platinum,2023-12
CUST_001028,Japan,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2023-12
CUST_001029,Germany,Technology,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2023-12
CUST_001030,France,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2023-12
CUST_001031,USA,Real Estate,Professional,Champions,VIP Elite,High Profit,Low,Gold,2023-12
CUST_001032,Australia,Healthcare,Professional,Hibernating,Engaged Regulars,High Profit,High,Silver,2023-12
CUST_001033,USA,Retail,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2023-12
CUST_001034,USA,Consulting,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2023-12
CUST_001035,USA,Real Estate,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2023-12
CUST_001036,Australia,Education,Professional,Champions,VIP Elite,High Profit,Low,Gold,2023-12
CUST_001037,USA,Manufacturing,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2023-12
CUST_001038,Japan,Healthcare,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2023-12
CUST_001039,USA,Media,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-01
CUST_001040,Singapore,Consulting,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001041,USA,Retail,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001042,Germany,Retail,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001043,Germany,Manufacturing,Professional,Champions,VIP Elite,High Profit,Low,Gold,2024-01
CUST_001044,USA,Energy,Professional,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2024-01
CUST_001045,Japan,Technology,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001046,Australia,Finance,Premium,At Risk,Engaged Regulars,High Profit,Low,Platinum,2024-01
CUST_001047,USA,Consulting,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-01
CUST_001048,USA,Retail,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-01
CUST_001049,France,Manufacturing,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-01
CUST_001050,Australia,Manufacturing,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001051,Brazil,Media,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-01
CUST_001052,USA,Real Estate,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-01
CUST_001053,Australia,Real Estate,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001054,Japan,Energy,Enterprise,At Risk,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001055,USA,Media,Premium,At Risk,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001056,USA,Technology,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001057,USA,Education,Enterprise,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001058,France,Consulting,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001059,UK,Manufacturing,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-01
CUST_001060,USA,Real Estate,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-01
CUST_001061,Australia,Manufacturing,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-01
CUST_001062,India,Manufacturing,Professional,Hibernating,Engaged Regulars,Medium Profit,High,Silver,2024-01
CUST_001063,Singapore,Manufacturing,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-01
CUST_001064,France,Energy,Basic,At Risk,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001065,Brazil,Technology,Professional,Loyal Customers,Engaged Regulars,High Profit,Low,Gold,2024-01
CUST_001066,USA,Consulting,Basic,Hibernating,Engaged Regulars,Medium Profit,High,Bronze,2024-01
CUST_001067,Germany,Education,Professional,Loyal Customers,Engaged Regulars,High Profit,Low,Gold,2024-01
CUST_001068,Canada,Technology,Enterprise,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001069,USA,Manufacturing,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-01
CUST_001070,USA,Media,Enterprise,Loyal Customers,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001071,Australia,Technology,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-01
CUST_001072,Canada,Consulting,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001073,Germany,Education,Enterprise,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-01
CUST_001074,Germany,Retail,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001075,Germany,Real Estate,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001076,UK,Education,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001077,Canada,Finance,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001078,USA,Energy,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001079,USA,Healthcare,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001080,Germany,Manufacturing,Professional,Champions,VIP Elite,High Profit,Low,Gold,2024-01
CUST_001081,France,Energy,Professional,Champions,VIP Elite,High Profit,Low,Gold,2024-01
CUST_001082,UK,Finance,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001083,Germany,Education,Premium,Champions,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001084,France,Retail,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001085,Canada,Manufacturing,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001086,Canada,Education,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001087,USA,Consulting,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001088,USA,Healthcare,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001089,USA,Consulting,Professional,Champions,VIP Elite,High Profit,Low,Gold,2024-01
CUST_001090,Canada,Consulting,Professional,Potential Loyalists,VIP Elite,High Profit,Low,Gold,2024-01
CUST_001091,UK,Retail,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001092,USA,Media,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-01
CUST_001093,France,Media,Premium,Champions,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001094,Japan,Finance,Enterprise,At Risk,Engaged Regulars,High Profit,High,Gold,2024-01
CUST_001095,Australia,Retail,Professional,Champions,VIP Elite,High Profit,Low,Gold,2024-01
CUST_001096,USA,Consulting,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2024-01
CUST_001097,Canada,Real Estate,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-02
CUST_001098,USA,Finance,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-02
CUST_001099,Germany,Real Estate,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2024-02
CUST_001100,Germany,Finance,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-02
CUST_001101,Singapore,Technology,Basic,Potential Loyalists,Engaged Regulars,Medium Profit,Low,Bronze,2024-02
CUST_001102,UK,Manufacturing,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-02
CUST_001103,Canada,Finance,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2024-02
CUST_001104,USA,Finance,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2024-02
CUST_001105,USA,Healthcare,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2024-02
CUST_001106,Australia,Media,Enterprise,Champions,VIP Elite,High Profit,Low,Platinum,2024-02
CUST_001107,USA,Media,Premium,Champions,VIP Elite,High Profit,Low,Platinum,2024-02
CUST_001108,Canada,Real Estate,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-02
CUST_001109,Japan,Technology,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-02
CUST_001110,Japan,Education,Basic,Potential Loyalists,VIP Elite,High Profit,Low,Silver,2024-02
CUST_001111,Canada,Education,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-02
CUST_001112,USA,Energy,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2024-02
CUST_001113,USA,Technology,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-02
CUST_001114,UK,Retail,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-02
CUST_001115,USA,Education,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2024-02
CUST_001116,Canada,Healthcare,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-02
CUST_001117,Brazil,Consulting,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Platinum,2024-02
CUST_001118,France,Healthcare,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-02
CUST_001119,Brazil,Manufacturing,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-02
CUST_001120,USA,Real Estate,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2024-02
CUST_001121,Australia,Consulting,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-02
CUST_001122,France,Media,Premium,At Risk,VIP Elite,High Profit,Low,Platinum,2024-02
CUST_001123,Japan,Finance,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-02
CUST_001124,USA,Real Estate,Enterprise,Hibernating,Engaged Regulars,Low Profit,High,Gold,2024-02
CUST_001125,France,Retail,Basic,Lost,Engaged Regulars,High Profit,Low,Bronze,2024-02
CUST_001126,USA,Media,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-02
CUST_001127,France,Retail,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Platinum,2024-02
CUST_001128,Japan,Finance,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-02
CUST_001129,Germany,Technology,Professional,Loyal Customers,Engaged Regulars,High Profit,Low,Gold,2024-02
CUST_001130,UK,Finance,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-02
CUST_001131,Australia,Technology,Professional,Loyal Customers,Engaged Regulars,High Profit,Low,Gold,2024-02
